label,area,area_bbox,area_convex,area_filled,axis_major_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,perimeter,perimeter_crofton,solidity
1,546.0,720.0,573.0,546.0,30.271894114828033,0.646859584769569,26.366433043273013,1,0.7583333333333333,30.805843601498726,0.16590356547789226,0.0019265185825911339,6.279941201507246e-05,1.1176427217822971e-06,-9.362876472438467e-12,-4.8682699717647844e-08,-9.633420510591234e-14,87.59797974644665,85.72960947050626,0.9528795811518325
2,611.0,800.0,637.0,611.0,31.280488711322782,0.6016280567736778,27.891743614073043,1,0.76375,32.38826948140329,0.1639499713832755,0.001312453900443419,5.1133715294266865e-05,4.608615800308009e-07,2.1280697129488142e-12,1.6369703130718067e-08,-6.90282287986427e-13,93.25483399593904,91.09264359317525,0.9591836734693877
3,479.0,667.0,508.0,479.0,28.728740304864935,0.6554175493252259,24.695783889727878,1,0.7181409295352323,29.614185789921695,0.16912026696744553,0.0021400681570220032,0.00024098290091223266,6.705165033717073e-06,2.478236533566149e-10,3.091288754491277e-07,-1.0597135471470221e-10,83.84062043356595,82.16740947075985,0.9429133858267716
4,926.0,1258.0,952.0,926.0,40.89321683625541,0.7081826073302684,34.3368580162012,1,0.7360890302066773,41.88078318274385,0.1691304394019045,0.00320423373629077,5.539250355477878e-07,5.059791422438824e-09,1.1648746843086618e-16,1.3186678017790484e-10,2.412159184825387e-16,113.98275605729691,110.74394596092861,0.9726890756302521
5,816.0,1015.0,842.0,816.0,36.38160834032201,0.6118788527076581,32.23295624828558,1,0.8039408866995074,38.948684188300895,0.16480427700083294,0.0014406851142888292,4.350980563692341e-05,7.488522083547642e-07,-3.600637926221323e-13,-1.1373351020400836e-08,4.259331890290903e-12,108.66904755831213,105.70623440940176,0.9691211401425178
6,957.0,1320.0,999.0,957.0,42.40038963130758,0.7209431201016523,34.906879612929465,1,0.725,43.46262762420146,0.17379617295173316,0.003724084752659426,0.0003397878892872502,1.4153836235664532e-05,5.5188898101090017e-11,-1.434165971234165e-07,-9.800035092489178e-10,120.32590180780451,116.75762522588187,0.9579579579579579
7,780.0,999.0,806.0,780.0,37.621769595657476,0.7066576734279498,31.513915099419602,1,0.7807807807807807,38.62641583165593,0.1701919073146884,0.0032074804923118575,0.00013278087195583884,3.8145728599068557e-06,-2.63126342447773e-11,-9.858214640181499e-08,-8.171745976364222e-11,105.25483399593904,102.4693569807975,0.967741935483871
8,769.0,1088.0,802.0,769.0,37.56595139418483,0.7084590640230266,31.29091257699814,1,0.7068014705882353,37.8021163428716,0.17182214497513768,0.0033139348651771558,0.00024116538309265067,7.234502173085051e-06,-2.671281940853285e-10,-3.732709744701781e-07,-1.412702220340587e-10,105.74011537017762,102.9294325730528,0.9588528678304239
9,831.0,1089.0,853.0,831.0,35.99852943073765,0.572184612836973,32.52786592561707,1,0.7630853994490359,36.89173349139343,0.16302035852742064,0.0010182202383196104,7.139686789206315e-05,6.446781610702519e-07,-4.129755426680285e-12,-1.990851740577997e-08,1.4404216949956989e-12,106.32590180780451,103.48479294032259,0.9742086752637749
10,717.0,945.0,741.0,717.0,34.328585150478354,0.6278180176526577,30.2144461073691,1,0.7587301587301587,35.510561809129406,0.1649590584081039,0.001639383055969955,6.066053649488563e-05,1.0530856153254535e-06,8.240899858465293e-12,3.9768938604395175e-08,-1.7119070444330992e-12,100.32590180780451,97.79643624651146,0.9676113360323887
