label,area,area_bbox,area_convex,area_filled,axis_major_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,perimeter,perimeter_crofton,solidity
1,845.0,1110.0,869.0,845.0,36.50370108764361,0.5768817408215419,32.80072278626208,1,0.7612612612612613,38.3275357934736,0.1643186096653089,0.0010758243934531316,0.00013166131398294117,6.466686924559401e-07,2.556634416204462e-12,6.70115587457926e-09,-5.3914768065986634e-12,108.32590180780451,105.38091183825964,0.9723820483314154
2,567.0,750.0,588.0,567.0,30.595400321270148,0.6362959820530124,26.86869594648831,1,0.756,31.622776601683793,0.1645904451993203,0.0017452401696944463,1.5642140870872496e-06,2.0802558059865598e-08,-1.63687703144397e-15,-4.41748685107129e-10,3.37669255011015e-15,87.84062043356593,85.95964726663392,0.9642857142857143
3,1353.0,1764.0,1387.0,1353.0,49.51970789673843,0.7025762069063272,41.50533825939352,1,0.7670068027210885,50.44799302251776,0.17063763929171333,0.003126442824647146,0.00018689064482596806,3.993409221593953e-06,-1.066199400906282e-10,-2.183064702327335e-07,-2.3111961782734627e-11,139.05382386916236,134.51280869569817,0.9754866618601298
4,882.0,1116.0,916.0,882.0,38.302623602790604,0.6376474770690675,33.511151553720346,1,0.7903225806451613,40.496913462633174,0.16565129778925178,0.0017867325037778773,1.5420182617956145e-06,2.7978460672547074e-08,-4.38506963162915e-15,-1.059985623210009e-09,-3.813592777714382e-15,112.08326112068524,108.94311183800606,0.962882096069869
5,499.0,675.0,518.0,499.0,29.351724730013693,0.6637002203465662,25.206081266687335,1,0.7392592592592593,30.01666203960727,0.1682800623596501,0.002259338453535367,0.00019667942392518397,6.044913039451228e-06,7.138156075683309e-11,8.608192290621551e-08,-1.9582799159778448e-10,83.59797974644665,81.9373716746322,0.9633204633204633
6,450.0,667.0,467.0,450.0,30.859158788375165,0.795222348609252,23.936536824085962,1,0.6746626686656672,31.78049716414141,0.18088458710562413,0.006995610918686539,9.490019479869753e-05,8.616521868280086e-06,2.004131119239649e-10,5.400992926420052e-07,-1.4333521420521142e-10,81.25483399593904,79.71593020555302,0.9635974304068522
7,713.0,924.0,734.0,713.0,33.51048053786861,0.5828947694488474,30.130048048354833,1,0.7716450216450217,34.539832078341085,0.16342595090775927,0.0011185727380412054,8.171171573424729e-05,9.083307185621214e-07,2.1209825502019597e-12,8.107879853544177e-09,-7.532514548544716e-12,98.66904755831214,96.22563991971657,0.9713896457765667
8,997.0,1332.0,1033.0,997.0,38.61301252453993,0.5195195728075861,35.6289183964509,1,0.7484984984984985,39.96248240537617,0.16170494079983028,0.0006363735468260972,2.172764254570767e-05,9.259718624815505e-08,-1.0037733530662412e-13,-1.3225214018044506e-09,8.470573162441268e-14,117.98275605729688,114.53618375680269,0.9651500484027106
9,656.0,858.0,681.0,656.0,32.9261647500318,0.6304768778413342,28.900607975374268,1,0.7645687645687645,33.734255586866,0.16552218612387737,0.001685751671393923,0.00011047279152898719,1.7693072178231167e-06,2.3568902357206382e-11,6.83656173277483e-08,-7.509006339235778e-12,96.08326112068524,93.77416065450974,0.9632892804698973
10,749.0,1020.0,776.0,749.0,34.91763667435534,0.6205295534665127,30.881327999401787,1,0.734313725490196,35.84689665786984,0.1643028516623808,0.0015347076103819416,2.603719829940848e-05,3.7138228865582365e-07,-7.769924697415376e-13,-1.0058173646781526e-08,-8.543896481950445e-13,101.7401153701776,99.13719477717873,0.9652061855670103
11,1135.0,1426.0,1167.0,1135.0,46.704835653909264,0.7430152214141,38.014824519842385,1,0.7959326788218793,47.07440918375928,0.1739221650389247,0.0043975070838301435,0.00014963516226796348,6.6016737635328215e-06,2.0748715503593362e-10,4.376261603116311e-07,-1.152701224437073e-12,129.1543289325507,125.12749898102746,0.9725792630676949
12,455.0,625.0,472.0,455.0,28.84823409373664,0.7171549683512911,24.069150231250354,1,0.728,29.410882339705484,0.16983802189840105,0.0034567360711469136,1.041249761042554e-05,2.791647463159334e-07,1.4348592757516375e-13,3.757123219868311e-09,-4.538143668281508e-13,79.59797974644665,78.14513387875812,0.9639830508474576
13,885.0,1156.0,907.0,885.0,37.49949977485726,0.591123449299737,33.568094927931476,1,0.7655709342560554,38.58756276314948,0.16391641613616595,0.0012041709398008785,8.752642306948484e-05,6.556339771233568e-07,-4.934512825755687e-12,-2.2748226437926356e-08,5.639080487156372e-13,109.74011537017762,106.72167036892688,0.9757442116868799
14,658.0,875.0,679.0,658.0,35.00035126640982,0.7270650014475023,28.944630252185586,1,0.752,35.510561809129406,0.17120748212736697,0.003783474557876609,3.980884443626381e-05,1.726644307295448e-06,7.171456552354502e-12,4.34326565081857e-08,-1.2389190275921853e-11,96.66904755831213,94.32952102177953,0.9690721649484536
15,578.0,750.0,599.0,578.0,31.81274667443124,0.6663295271395686,27.128075067297424,1,0.7706666666666667,32.31098884280702,0.17028072503904598,0.0023608329674350993,0.0003176425975668799,7.628784317093742e-06,-3.751042908006255e-10,-3.516017086866474e-07,-1.801601298336196e-11,91.35533905932738,89.2918094702527,0.9649415692821369
17,528.0,667.0,544.0,528.0,29.31225455257479,0.6202907082595792,25.928179257714298,1,0.7916041979010495,30.083217912982647,0.16427877338945585,0.0015313349199552436,2.5593268198958502e-05,3.1001533205354654e-07,5.251877892437627e-13,7.719797734986816e-09,-6.97667523035204e-13,84.18376618407358,82.49273204190199,0.9705882352941176
18,409.0,567.0,427.0,409.0,27.475293379639275,0.7220982570890302,22.820056393372074,1,0.7213403880070547,28.231188426986208,0.17056286518114278,0.0036179949775503348,3.869659603525834e-05,1.213597850092287e-06,1.3279584218306945e-12,7.488034436010406e-09,-8.209947801227357e-12,75.59797974644665,74.35289608288403,0.9578454332552693
19,347.0,432.0,359.0,347.0,24.01624527610308,0.6384482599212139,21.019374919894773,1,0.8032407407407407,24.73863375370596,0.16542780953380248,0.0017931819433293938,2.0547996431283105e-05,1.9660554435255504e-07,-1.2005615975872497e-13,-2.1858827502060118e-09,-3.7648616341582864e-13,68.2842712474619,67.41906563342016,0.9665738161559888
20,790.0,1054.0,813.0,790.0,37.1890599785339,0.6832743227070351,31.71528401797434,1,0.7495256166982922,38.27531841800928,0.16775059376641605,0.0026094384482315096,6.369660330669235e-05,1.2440329515804438e-06,-7.696796551722885e-12,-4.759385140850998e-08,-7.962010684192544e-12,104.91168824543142,102.14403440965535,0.971709717097171
21,500.0,609.0,519.0,500.0,30.40368970642021,0.7038499322213363,25.2313252202016,1,0.8210180623973727,30.364452901377952,0.17385304000000001,0.003276766423097602,0.00042332350637951083,1.4930915880148946e-05,-1.186358631006245e-09,-8.539064096680578e-07,4.025518986295212e-11,84.5269119345812,82.81805461304413,0.9633911368015414
22,706.0,924.0,729.0,706.0,35.825497813967964,0.710081923514976,29.98177977677484,1,0.7640692640692641,36.71511950137164,0.16995289594463378,0.0032821119925904424,2.532486985893498e-05,7.554234110850587e-07,-1.880033085044025e-12,-3.522053505011234e-08,-2.7171416009900245e-12,99.84062043356595,97.33636065425617,0.9684499314128944
23,137.0,195.0,147.0,137.0,15.511206642278438,0.6776616374375704,13.207339536360731,1,0.7025641025641025,15.811388300841896,0.16911797018923502,0.0025406967857857917,0.00010319635271160175,3.627724934989869e-06,-5.859231777691094e-11,-1.4824594932279175e-07,-3.8649298452642445e-11,43.21320343559643,43.65020289865059,0.9319727891156463
24,1388.0,1833.0,1447.0,1388.0,47.53092721490265,0.6045246449549123,42.038749839789546,1,0.7572285870158211,48.27007354458868,0.1662804999873989,0.0013821089865081152,0.00018891347597030568,5.057784395954202e-06,-9.30251586342379e-11,-1.3025691018071132e-07,1.2565317932308734e-10,141.63961030678928,136.96428796090504,0.95922598479613
25,941.0,1260.0,967.0,941.0,40.38021530871161,0.6780366427770321,34.61384710770804,1,0.7468253968253968,41.340053217188775,0.1668105333904505,0.0024789511482668416,4.916545056094056e-06,1.5385061464746044e-07,1.1853370696993044e-13,6.28720201641676e-09,6.208120609980608e-14,113.98275605729688,110.74394596092861,0.9731127197518097
26,908.0,1110.0,938.0,908.0,38.345677383328116,0.6109994805694301,34.00149271163735,1,0.818018018018018,38.48376280978771,0.16463759997898625,0.0014276355635437445,3.40340358109014e-06,5.130615396793415e-09,-1.4291445731728697e-16,-1.9153414276732819e-10,6.627365299699206e-16,113.01219330881975,109.823794776418,0.9680170575692963
27,345.0,460.0,360.0,345.0,23.357141994195064,0.5778585498552532,20.958712816717327,1,0.75,24.041630560342615,0.16466300771059544,0.0010891478080873088,3.3244332653844075e-05,7.36679093965313e-07,5.826063740458813e-14,5.994522027299658e-09,-3.645195824095019e-12,68.52691193458118,67.64910342954782,0.9583333333333334
29,141.0,192.0,148.0,141.0,15.793077642338247,0.6817898064547875,13.398760233979036,1,0.734375,16.492422502470642,0.16972618284466331,0.0026411368592363345,0.0002846309545236304,4.5009644700016685e-06,-1.515160458426066e-10,-2.2788205980438243e-07,5.474088168184322e-11,43.21320343559642,43.65020289865059,0.9527027027027027
