label,area,area_bbox,area_convex,area_filled,axis_major_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,perimeter,perimeter_crofton,solidity
1,561.0,720.0,581.0,561.0,30.008949687565092,0.6033848862068174,26.726155439876237,1,0.7791666666666667,30.805843601498726,0.1641279639237494,0.0013341823905089931,7.400743981011977e-05,8.711438081777616e-07,-6.98666559778759e-12,-3.1569268229386894e-08,-3.362934025716782e-13,87.59797974644667,85.72960947050628,0.9655765920826161
2,387.0,460.0,399.0,387.0,23.730557453765076,0.4742143597424017,22.197831060995757,1,0.841304347826087,24.596747752497688,0.16144062545381044,0.00041828151182374046,1.714330075762968e-05,1.2041345590172143e-07,1.3038950891943044e-13,-6.817463348276096e-10,1.1370777213061737e-13,71.4558441227157,70.4259052658968,0.9699248120300752
3,602.0,775.0,622.0,602.0,30.45993659408332,0.5555641835225827,27.685559519911603,1,0.7767741935483871,31.575306807693888,0.16292007550465598,0.0008839343079019363,9.054715912225297e-05,6.980473947554094e-07,2.676571289666478e-12,1.3040984445440575e-08,-4.861529163773999e-12,90.42640687119285,88.41112653184076,0.9678456591639871
4,473.0,609.0,495.0,473.0,29.236115259458302,0.7069969170561676,24.54062559633988,1,0.7766830870279147,29.732137494637012,0.16943161292320427,0.0031870325179931525,2.0030950425400937e-05,5.366018416137021e-07,-2.615134792199803e-13,-9.123935806491736e-09,1.739710327489298e-12,81.94112549695427,80.36657534783731,0.9555555555555556
5,925.0,1156.0,952.0,925.0,40.416241565675705,0.6882147984054614,34.318312587888485,1,0.8001730103806228,42.80186911806539,0.16846404390658,0.0027327272981826503,4.3241275488341625e-06,1.546588166328291e-08,1.1656100647227067e-15,-7.150706272469378e-11,3.8259330657424495e-15,115.25483399593904,111.94995147048269,0.9716386554621849
6,1123.0,1554.0,1157.0,1123.0,44.01754745141355,0.6521515523115831,37.813331098140345,1,0.7226512226512226,46.14108798023731,0.16980454735611616,0.002103284473847833,0.0004407511686404044,1.0085346159575206e-05,9.057363981161619e-11,-7.63659008173921e-08,6.662800438166991e-10,127.63961030678928,123.69145567534574,0.9706136560069144
7,754.0,980.0,779.0,754.0,34.67223248433877,0.5999423947092064,30.984231743425763,1,0.7693877551020408,35.510561809129406,0.1634309991821417,0.0012864199783940435,1.5078255692474852e-05,2.4038781645156313e-07,4.22669409642198e-13,8.022498932065371e-09,1.7551203679338373e-13,102.32590180780451,99.6925551444485,0.9679075738125802
8,746.0,936.0,768.0,746.0,36.72787908831902,0.7064110173601991,30.81942083122964,1,0.7970085470085471,37.94733192202055,0.16963239768782104,0.0031805017272925817,6.54912684962119e-05,1.8432153935730388e-06,-8.058219347152628e-12,-6.031214461542588e-08,-1.8579175998651732e-11,102.66904755831214,100.01787771559066,0.9713541666666666
9,763.0,936.0,787.0,763.0,37.01208577001511,0.7014112650333117,31.1686023528956,1,0.8151709401709402,37.69615364994153,0.16921947561010867,0.0030477275776249076,5.389371214706222e-05,1.0913477016197524e-06,-4.397884272832979e-12,-2.698645824173903e-08,-7.121217509927934e-12,103.59797974644665,100.8985606540026,0.9695044472681067
10,808.0,1056.0,830.0,808.0,35.00397124169949,0.5404300759370302,32.07456238432586,1,0.7651515151515151,35.84689665786984,0.16187311212633496,0.0007662396615441695,2.4749152665623246e-05,2.3022504522485214e-07,-5.493734819277543e-13,-6.352951234013401e-09,-1.4017524165570662e-14,104.32590180780451,101.58867404238555,0.9734939759036144
11,1001.0,1332.0,1031.0,1001.0,37.10316026362564,0.3769903525722239,35.700319106135424,1,0.7515015015015015,38.27531841800928,0.15969267673208087,0.00014923010157529527,5.977817104411415e-06,1.0720704607792982e-08,7.86707365010788e-16,5.1133822876789624e-11,-2.59745405170761e-15,116.81118318204308,113.4254630222631,0.9709020368574199
12,1089.0,1530.0,1125.0,1089.0,45.71640097914271,0.7375611858246051,37.23651251415192,1,0.711764705882353,46.84015371452148,0.17464599154917174,0.004257793785771113,0.00030675443017699863,1.0750102228121239e-05,9.935327398977681e-11,4.289961437474582e-09,-6.092781538845083e-10,127.05382386916237,123.13609530807594,0.968
13,543.0,725.0,565.0,543.0,30.365192029062886,0.6555485393563955,26.29389801439097,1,0.7489655172413793,31.304951684997057,0.16664901240736846,0.002080098589576138,8.374003826150792e-05,1.171523135630931e-06,-1.1603396500844093e-11,-5.159217213493333e-08,-6.931659667875857e-14,87.01219330881975,85.17424910323648,0.9610619469026549
14,501.0,624.0,516.0,501.0,27.708701353793654,0.5433808721672795,25.25654394235911,1,0.8028846153846154,29.410882339705484,0.1632796573935129,0.000799772848838357,0.00013122906766712024,1.5650373891818894e-06,2.2428556153704272e-11,4.055371385496587e-08,4.254039154405023e-14,82.5269119345812,80.9219357151071,0.9709302325581395
15,765.0,1056.0,790.0,765.0,37.52489769383563,0.7064892654253722,31.209425687160593,1,0.7244318181818182,38.01315561749642,0.1726638963786064,0.0032971408622789905,0.00036341374834542793,1.0333764360776463e-05,-5.419193089578881e-10,-5.353871686214573e-07,-3.2764859867027777e-10,104.32590180780451,101.58867404238555,0.9683544303797469
16,1417.0,1776.0,1451.0,1417.0,49.01851048391153,0.6476009560636403,42.47564519686223,1,0.7978603603603603,49.03060268852505,0.1675158624736976,0.0019755621656531784,0.00021106675098950289,3.906966668002215e-06,-1.0734292151144592e-10,-1.6528398337316132e-07,-3.2634054925830924e-11,143.05382386916236,138.30504649157226,0.9765678842177808
17,523.0,816.0,549.0,523.0,36.659257417782726,0.8623487200412071,25.805121233904135,1,0.6409313725490197,37.589892258425,0.2017706156303476,0.014263398084454582,0.000463897082829505,6.652619421984268e-05,1.0943049075062645e-08,6.6100801368031545e-06,4.102880754611285e-09,92.66904755831214,90.53728322590545,0.9526411657559198
18,562.0,720.0,584.0,562.0,31.765644911636606,0.701628335143087,26.749964937194992,1,0.7805555555555556,32.64965543462902,0.16919171120154322,0.003051733390703698,5.944400614162393e-05,1.394521810272791e-06,6.240145433504953e-12,3.0417770874156545e-08,-1.1057469187519458e-11,88.76955262170047,86.84033020504587,0.9623287671232876
19,801.0,1020.0,821.0,801.0,34.49124519593817,0.5107615221451749,31.935323316554435,1,0.7852941176470588,35.84689665786984,0.16143416951385234,0.0005864124560159695,4.0307145869642034e-05,2.422386694065844e-07,-4.639485540992783e-13,-4.050572144562275e-09,5.980770178736877e-13,103.49747468305833,100.8032758789881,0.9756394640682094
