label,area,area_bbox,area_convex,area_filled,axis_major_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,perimeter,perimeter_crofton,solidity
1,575.0,750.0,596.0,575.0,30.469294047777527,0.6108201814044533,27.05758189903005,1,0.7666666666666667,31.622776601683793,0.16417138818114574,0.0014175142192491682,3.756952644482539e-05,4.0221620407086204e-07,-1.5632252273360027e-12,-1.51005884367296e-08,-3.1049219164159404e-14,88.42640687119284,86.51500763390372,0.964765100671141
2,954.0,1216.0,976.0,954.0,38.944745227876254,0.5932938890648469,34.8521236896311,1,0.7845394736842105,41.6293165929973,0.1637522237472196,0.0012233148678923915,2.440919454431005e-05,4.4623896838522176e-07,1.4715883388733166e-12,1.4256285573844186e-08,5.83922878413755e-14,114.32590180780453,111.06926853207075,0.9774590163934426
3,744.0,924.0,763.0,744.0,33.652499805592214,0.5465272310115841,30.77808020788433,1,0.8051948051948052,34.785054261852174,0.16185446447830376,0.0008074780180504776,5.0913223518990824e-06,8.399564683223048e-08,1.4454805161350114e-14,2.8392683924432125e-10,-5.299279763217424e-14,99.84062043356595,97.33636065425617,0.9750982961992136
4,594.0,832.0,618.0,594.0,32.07104472441573,0.6702949973277503,27.500987065425246,1,0.7139423076923077,32.984845004941285,0.16782199018988914,0.0023643049248919063,0.00011983516009735502,3.079037707746566e-06,2.2108040666025597e-11,5.6711037001834845e-08,-5.485718620749102e-11,92.08326112068522,89.98192285863566,0.9611650485436893
5,956.0,1188.0,980.0,956.0,37.70757347757582,0.5142162623805968,34.88863718700998,1,0.8047138047138047,38.58756276314948,0.1613334211018246,0.0006041458873750551,5.8535504934990515e-06,4.07722528569274e-08,-1.7120879555116355e-14,-9.78536534620584e-10,-1.0179505927093055e-14,113.49747468305831,110.2838703686733,0.9755102040816327
6,761.0,1056.0,785.0,761.0,37.69135362483976,0.7193249811506958,31.127725479762553,1,0.7206439393939394,38.41874542459709,0.17297944455360764,0.003644670168000367,0.00030446293126825075,8.281862506242043e-06,-3.3101453651422304e-10,-4.361494576369988e-07,-2.5175095410655777e-10,104.32590180780453,101.58867404238555,0.9694267515923567
7,1123.0,1476.0,1161.0,1123.0,42.0816470534574,0.5749487232470109,37.813331098140345,1,0.760840108401084,43.08131845707603,0.16453373835866825,0.0010614215379273148,0.0001968221063237076,2.254059575525183e-06,-3.907305329894005e-11,-6.726584363957723e-08,-2.696998789122408e-11,126.5685424949238,122.67601971582064,0.967269595176572
8,661.0,884.0,684.0,661.0,35.023216849128715,0.7229123630090115,29.010538413996088,1,0.747737556561086,35.17101079013795,0.17135155390658166,0.0036738706035073718,6.972525482272655e-05,2.7316156309069944e-06,7.93783524254353e-12,2.4892326570952776e-08,-3.685335922738317e-11,96.66904755831213,94.32952102177953,0.966374269005848
9,750.0,928.0,768.0,750.0,33.98230988172379,0.5546862193259665,30.90193616185517,1,0.8081896551724138,34.9857113690718,0.16285753362962962,0.0008766749490890079,8.777811051027195e-05,7.139863003229151e-07,-4.697263155271455e-12,-1.9219042681401503e-08,3.143980836536001e-12,100.42640687119285,97.89172102152597,0.9765625
10,474.0,598.0,492.0,474.0,26.198221999283135,0.46931080916849377,24.566553364370574,1,0.7926421404682275,26.92582403567252,0.16106592461733743,0.0003973130693946477,3.311892476285415e-05,2.2803665623462904e-07,-5.885441823619097e-13,-3.6173394143899678e-09,-2.1527252049096709e-13,79.94112549695427,78.47045644990027,0.9634146341463414
