cellID,frame_id_T,area,area_bbox,area_convex,area_filled,axis_major_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,perimeter,perimeter_crofton,solidity,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,curvature_mean,curvature_std,curvature_min,curvature_max,curvature_frac_below_zero,realTime,frame_shape0,frame_shape1,track_pos0,track_pos1,number_1px_away,speed,speed_angle,N_frames_existence,directionality_ratio,displacement_norm_from_origin,displacement_norm_from_origin_squared,path_distance_from_origin
5,6,2490.0,3300.0,2547.0,2490.0,59.432166617360174,0.43841549884927944,56.30600737390776,1,0.7545454545454545,61.18823416311342,0.1602773747204103,0.00029039637291135897,6.032712907142025e-06,9.985928075291987e-09,-8.9716440310564e-16,-1.0970078694332682e-10,-2.28087202564122e-15,189.095454429505,181.95524939022283,0.9776207302709069,259,291,314,351,285.56305220883536,320.21847389558235,-5.8025203487800585,4.582094511640346,-17.792839847910827,-1.465563833632738,1.0,6,349,639,285.56305220883536,320.21847389558235,0.0,4.450407993494452,323.8212614048964,11.0,0.6500455872069668,11.508568426141839,132.44714721918885,17.70424821371435
8,6,2279.0,2970.0,2330.0,2279.0,58.01818466728947,0.503656664667786,53.86754980924449,1,0.7673400673400673,59.36328831862332,0.16120936602238423,0.0005483606329502253,3.66541133005022e-06,3.078890490193977e-08,-9.371547216052414e-16,6.525448394492201e-11,1.0300604027376166e-14,180.50966799187808,173.8154134312049,0.9781115879828326,205,247,259,302,230.86573058358928,274.99341816586224,-7.361749700247557,8.36134640370867,-36.578211148556264,-1.737785402756363,1.0,6,349,639,230.86573058358928,274.99341816586224,0.0,2.5387944789983856,152.07343465514265,11.0,0.007895148197796192,0.17783445328502223,0.03162509277518275,22.524523774571065
25,6,1201.0,1710.0,1275.0,1201.0,43.275308429853624,0.5514915399908513,39.1044843109704,1,0.7023391812865497,47.53945729601885,0.16527478574714635,0.0008785978291025135,0.00029353814014154646,3.651290934066005e-06,-1.9787032857864473e-11,-2.5692539502598453e-08,-1.1788782694030567e-10,137.84671708797583,134.74284649182584,0.9419607843137255,181,402,219,447,200.22064945878435,425.09575353871776,-7.3193549091613885,8.802257209235666,-32.336300662240745,4.0637264040747825,0.8947368421052632,6,349,639,200.22064945878435,425.09575353871776,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
26,6,2362.0,3149.0,2412.0,2362.0,65.83548024360547,0.7188287007961908,54.83969187244267,1,0.7500793902826294,67.47592163134935,0.1701158706767191,0.003511898176449979,1.5804479651368604e-05,4.1260811663325817e-07,-7.271420234383004e-13,-1.8942563578843062e-08,7.625252401364071e-13,184.7523086789974,177.83768902320665,0.9792703150912107,210,328,257,395,233.2718035563082,360.47036409822186,-4.848789542138634,4.87659466446396,-21.356860797276774,-0.027335865065520226,1.0,6,349,639,233.2718035563082,360.47036409822186,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
27,6,1463.0,2040.0,1541.0,1463.0,50.26005850241103,0.6485429722219408,43.15958125315331,1,0.717156862745098,51.78802950489621,0.17044003247065967,0.002060242642177363,0.0004434390905168269,1.0951926908000587e-05,-6.260044319049541e-10,-4.1293348434077725e-07,-4.3661356089028063e-10,152.36753236814712,147.13499583897317,0.9493835171966256,215,396,255,447,234.01708817498292,421.00273410799724,-1.839840532117784,5.859387873304865,-18.111479670020767,6.364099728692783,0.5909090909090909,6,349,639,234.01708817498292,421.00273410799724,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
2,7,2039.0,2891.0,2107.0,2039.0,63.23694851098684,0.7576776975113434,50.952285834052596,1,0.7052922864060879,63.51377803280167,0.17478378285291327,0.004951618972515427,3.7153643225177746e-05,1.326603817477778e-06,-8.635616947969078e-12,-9.056093947187879e-08,3.4881602181870582e-12,175.095454429505,168.68241710466356,0.9677266255339345,200,112,249,171,222.92005885237862,141.88131436978912,-6.607202028271153,7.4053365489819445,-33.94654402216544,2.4492665106169382,0.9120879120879121,7,349,639,222.92005885237862,141.88131436978912,0.0,4.343870871155633,37.11172672340427,9.0,0.7257948295484083,16.870762024926027,284.6226113016861,23.244533218048776
3,7,2284.0,3021.0,2327.0,2284.0,55.94072429183635,0.3635481061999735,53.926608647078034,1,0.7560410460112545,58.05170109479997,0.15994772951046188,0.00012809368585858438,2.0087973004050082e-05,1.0340098887499865e-08,1.2966660255062175e-15,-1.2516379697266669e-11,-4.530639607188022e-15,176.75230867899737,170.25321343145848,0.9815212720240654,246,182,299,239,270.80779334500875,209.58712784588442,-7.42123454357174,5.006868561730134,-20.61944012414243,-2.620474028116119,1.0,7,349,639,270.80779334500875,209.58712784588442,0.0,4.130122674628714,205.76516096694286,11.0,0.7918365724563846,15.986136248110139,255.5565521431409,20.188681356961037
5,7,1970.0,2700.0,2014.0,1970.0,52.67101765337076,0.41746482739046564,50.08275055473961,1,0.7296296296296296,54.91812087098393,0.16069121140328932,0.00023528486051189302,4.6277215704355064e-05,8.661398934938858e-08,7.134133154686898e-14,1.134629676055292e-09,-1.5805148021346306e-13,165.3380951166243,159.43186041110602,0.9781529294935452,266,291,316,345,289.1553299492386,317.5913705583756,-7.098307111398709,7.765725037308273,-32.963994960307616,-0.0749945926585403,1.0,7,349,639,289.1553299492386,317.5913705583756,0.0,4.240799614445949,326.72089870772953,11.0,0.5582917082053191,12.36876085862418,152.98624517783355,22.154656207208802
8,7,1913.0,2646.0,1956.0,1913.0,52.77477062920816,0.4811268720783045,49.352884911404786,1,0.7229780801209372,55.54277630799526,0.16092628238234846,0.0004436842049797031,4.841290693922314e-06,8.822056225397382e-09,-1.0725432990397376e-16,-1.5890173198899447e-10,1.820046718578171e-15,163.3380951166243,157.535741513169,0.9780163599182005,205,249,254,303,228.62258233141662,276.18243596445376,-8.340609389109835,8.242932116937082,-34.33141669429694,-2.362415050751805,1.0,7,349,639,228.62258233141662,276.18243596445376,0.0,5.870464144850563,114.64129411963519,11.0,0.09987107572395466,2.50310055519581,6.2655123894215725,25.063318253569452
28,7,1276.0,1804.0,1321.0,1276.0,47.59900617528189,0.68974831591584,40.306992682189374,1,0.7073170731707317,49.39635614091387,0.16915332399270172,0.0027874868135009077,0.00012541555244462697,5.2873765053525234e-06,1.334991651107829e-10,2.655594199487943e-07,-2.6765030096068047e-11,137.29646455628165,132.8467275938888,0.9659348978046934,215,405,256,449,234.52351097178683,426.90752351097177,-4.767401685937929,4.197181691691769,-16.472425508908515,1.3027106338854708,0.8974358974358975,7,349,639,234.52351097178683,426.90752351097177,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
29,7,1949.0,2436.0,1995.0,1949.0,59.52534202461878,0.7119063841304722,49.81509683508437,1,0.8000821018062397,59.665735560705194,0.16966288453914175,0.0033161602148328822,1.3508716032077204e-05,4.105193026569206e-07,6.871221233488156e-13,1.5991055939126484e-08,-6.800291236686183e-13,166.71067811865476,160.7331506956746,0.9769423558897243,213,330,255,388,233.3991790661878,359.3658286300667,-6.597248124206663,7.680747024061033,-29.95495397363989,0.6001363473438525,0.9375,7,349,639,233.3991790661878,359.3658286300667,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
30,7,1244.0,1702.0,1269.0,1244.0,48.475235761484754,0.7378597330852473,39.79836672089123,1,0.7309048178613397,49.76946855251722,0.1718424708490437,0.004131371369494591,5.66758698004934e-06,1.899474675263523e-07,2.8864425516726733e-14,4.0269344961070176e-11,1.9495791477929816e-13,132.12489168102786,127.94376906347513,0.9802994483845547,177,396,214,442,195.31752411575562,418.2162379421222,-6.987986127561443,3.8728690587456254,-16.125828758392405,-3.6084288674346903,1.0,7,349,639,195.31752411575562,418.2162379421222,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
2,8,2192.0,3190.0,2255.0,2192.0,66.75108381836549,0.7752394160951205,52.829358145442924,1,0.6871473354231975,66.61080993352356,0.1777358435354546,0.005829826158675659,6.931746936623091e-05,2.4529017026787286e-06,-3.1608199031798886e-11,-1.8726421734766769e-07,4.892792610506023e-12,180.99494936611663,174.2754890234602,0.9720620842572062,199,116,257,171,226.38412408759123,144.5022810218978,-2.9102860609044483,3.372322069863032,-9.93019422081581,2.438278346216128,0.7727272727272727,8,349,639,226.38412408759123,144.5022810218978,0.0,-1.0,-1.0,9.0,0.7438729528042911,20.522267612994465,421.16346797936154,27.58840408920441
3,8,2277.0,3024.0,2322.0,2277.0,54.579216712731174,0.2188489714313432,53.84390813603676,1,0.7529761904761905,57.271284253105414,0.15961539840949007,1.5336321609552646e-05,2.4875235129928672e-05,4.978390372569095e-09,-1.4120700976606218e-15,7.415379059082383e-12,-1.0369766532200694e-15,176.75230867899737,170.25321343145848,0.9806201550387597,240,182,296,236,267.0882740447958,207.79183135704875,-6.390017049131734,4.074540700821899,-16.99663009802552,-1.8120039974572921,1.0,8,349,639,267.0882740447958,207.79183135704875,0.0,2.2420138190492627,287.70468657766514,11.0,0.8220521487178343,19.991325108416284,399.65307959039535,24.31880403158975
5,8,2088.0,2601.0,2129.0,2088.0,54.40818974449899,0.43020559467463254,51.56087828389873,1,0.8027681660899654,56.4003546088143,0.1608186141266138,0.00026894307579308297,5.584513527551671e-05,4.884082799976193e-08,-1.317642721493029e-14,-5.725227586765713e-10,-7.95781786111791e-14,169.53910524340094,163.41466775700908,0.9807421324565524,267,291,318,342,292.70067049808426,315.264367816092,-5.992719005117978,3.8838734703493056,-16.002520110816878,-2.3815877176863545,1.0,8,349,639,292.70067049808426,315.264367816092,0.0,2.169110789754063,261.92210025086496,11.0,0.5546079460676367,14.639129538766985,214.30411365280008,26.39545582165475
8,8,1966.0,2544.0,2021.0,1966.0,53.48142792813711,0.4665628916608756,50.03187928660416,1,0.7727987421383647,55.362442142665635,0.16206451939901467,0.0003917831560274636,0.00012029039822253073,8.809846047038439e-07,1.8089022995971322e-12,8.63020210433795e-09,-8.886949702294513e-12,165.7817459305202,159.85246775726267,0.9727857496288966,203,254,251,307,226.17497456765005,281.51831129196336,-6.7592099542325785,4.789701314424393,-19.481871440429586,-2.449126682756104,1.0,8,349,639,226.17497456765005,281.51831129196336,0.0,5.028710902847841,112.47309221252881,11.0,0.26111568970974686,8.077295926294669,65.24270948093645,30.933782398420014
31,8,1253.0,1677.0,1301.0,1253.0,45.6001656061368,0.6296810903316767,39.94207242436425,1,0.7471675611210495,48.877397639399746,0.16631492238582574,0.001691243645609898,0.00010334813213074358,4.8080788033992245e-06,1.0712934319616956e-10,1.951096474213114e-07,3.2539130140985103e-12,134.2253967444162,129.93517273642664,0.9631053036126057,222,403,261,446,239.75099760574622,423.9824421388667,-5.80102725165239,5.047512619296425,-19.474536382762857,1.4854467258608803,0.8947368421052632,8,349,639,239.75099760574622,423.9824421388667,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
32,8,1901.0,2494.0,1946.0,1901.0,57.58180718162767,0.6815965398129317,49.197849287764036,1,0.7622293504410586,58.309518948453004,0.16737763114664053,0.0025647584699457003,2.0710612373123493e-05,5.836698908172498e-07,1.65777897010068e-12,2.238227291961982e-08,-1.1704055675024314e-12,164.02438661763952,158.18638665545328,0.9768756423432683,210,328,253,386,231.57916885849554,356.9784324039979,-6.600793607527889,5.153109344451635,-22.053125309486077,-1.4888329152785689,1.0,8,349,639,231.57916885849554,356.9784324039979,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
33,8,1235.0,1665.0,1268.0,1235.0,46.968234949537916,0.6987679461379167,39.65414023463283,1,0.7417417417417418,48.30113870293329,0.16876946077445398,0.0029714948246038447,2.4097939880761354e-05,1.074982288162932e-06,4.213805408818977e-12,3.995727919037625e-08,3.4898652812710392e-12,132.46803743153546,128.26909163461727,0.9739747634069401,174,402,219,439,195.90526315789472,420.4485829959514,-6.989178926986327,4.858616564300509,-19.989322665685624,-1.623667703431505,1.0,8,349,639,195.90526315789472,420.4485829959514,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
3,9,2314.0,2968.0,2357.0,2314.0,54.712252900165794,0.1398233972944485,54.27961225466857,1,0.7796495956873315,57.4543296888929,0.16012148667854179,2.4985676818190902e-06,6.0183673082632235e-05,3.1184302557570654e-08,-4.237577719025678e-14,4.2989403986718714e-11,-5.421628688425963e-15,178.85281374238568,172.24461710441,0.9817564700890963,240,180,296,233,267.7700950734659,205.65600691443387,-7.154190848833786,4.256663743364791,-16.40769986634047,-2.77451573935056,1.0,9,349,639,267.7700950734659,205.65600691443387,0.0,5.393222960301227,304.7183544119632,11.0,0.786424920629751,20.888089070050057,436.3122649983447,26.560817850639012
5,9,2372.0,3024.0,2419.0,2372.0,56.91448024207883,0.35752610918550676,54.95565667073596,1,0.7843915343915344,58.180752831155424,0.1597928494932454,0.0001190290075303903,1.8947604399045335e-05,1.2023078608054138e-08,-2.51287787046727e-15,-6.024069631998279e-11,-5.159086700609104e-15,180.8528137423857,174.14073600234704,0.9805704836709384,264,287,320,341,292.39586846543,313.11677908937605,-5.942685098254088,4.287833328784794,-17.244733660919486,-1.9681981378019362,1.0,9,349,639,292.39586846543,313.11677908937605,0.0,3.3514248669221955,187.78547580175427,11.0,0.4851726335260379,13.858746008387147,192.06484092498667,28.564566611408814
8,9,2180.0,2805.0,2245.0,2180.0,55.01627376323195,0.36954263173427065,52.68455378498194,1,0.7771836007130125,57.56735185849702,0.16170404089406487,0.00014043324347852855,0.0001633602008470521,2.4960052483024873e-07,9.28645350847339e-13,2.830606867669376e-09,-1.2953395510419795e-12,175.19595949289334,168.77770187967806,0.9710467706013363,201,258,252,313,224.25275229357797,286.1651376146789,-6.1495688817565215,4.130422832312405,-17.096544906864082,-1.0216644774591361,1.0,9,349,639,224.25275229357797,286.1651376146789,0.0,3.7037714058357394,139.11255683577835,11.0,0.36254443738005554,13.038001900692171,169.98949356245265,35.962493301267855
34,9,1534.0,2184.0,1583.0,1534.0,52.42104554935053,0.698523049001937,44.1944505749731,1,0.7023809523809523,53.75872022286245,0.16929207733607715,0.0029843860043835537,0.00010228693502314003,2.675248717409536e-06,1.8999512909841135e-11,4.550678062268386e-08,-3.9968353463769756e-11,150.02438661763952,144.913554369894,0.969046114971573,223,394,265,446,242.7470664928292,419.72359843546286,-7.086497653733131,7.815312631793679,-30.46247110817137,0.36911288992556196,0.9464285714285714,9,349,639,242.7470664928292,419.72359843546286,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
35,9,1221.0,1800.0,1252.0,1221.0,48.45047378790134,0.7403148976139204,39.42873931692001,1,0.6783333333333333,51.19570294468082,0.17446456867159676,0.004336973571562402,0.00019595794590728538,1.5750505170702114e-05,7.633826249725745e-10,8.542895500558339e-07,-4.2769764067310774e-10,135.4386001800126,131.08536171706493,0.9752396166134185,212,139,262,175,239.03276003276002,157.75757575757575,-3.143757361921137,2.5739384202994695,-10.024239794857522,0.11015394273594716,0.9117647058823529,9,349,639,239.03276003276002,157.75757575757575,1.0,3.7192905158594187,0.09130098621094995,2.0,1.0,0.0,0.0,0.0
36,9,2278.0,2968.0,2317.0,2278.0,61.18219351080804,0.6298447782759307,53.855730269923,1,0.7675202156334232,62.26556030423239,0.16466070586501186,0.0016599190196300666,3.163493280283871e-05,4.696581636624225e-07,2.565122384524996e-13,-1.9846950675112254e-10,-1.7920585630032408e-12,179.3380951166243,172.7046926966653,0.9831678895123004,207,330,260,386,232.5083406496927,357.09174714661987,-6.0283441152611825,4.762944865987901,-20.06787933610498,-1.5820640897642866,1.0,9,349,639,232.5083406496927,357.09174714661987,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
37,9,923.0,1444.0,957.0,923.0,39.2646680564578,0.6079340305079307,34.28119163317628,1,0.639196675900277,40.162171256046406,0.17020827198852514,0.0014886416733034555,0.0006243612960163646,1.3209833243041922e-05,-1.027716492270217e-09,-4.107499886830065e-07,-6.188872608366687e-10,118.12489168102783,114.67093677791584,0.9644723092998955,200,124,238,162,216.4593716143012,139.68797399783315,-9.091042598887283,8.679084681931245,-34.36875859948014,-0.04559394664123602,1.0,9,349,639,216.4593716143012,139.68797399783315,1.0,4.018102956162136,60.57610265677297,2.0,1.0,0.0,0.0,0.0
38,9,1495.0,2050.0,1523.0,1495.0,52.78158778819368,0.729143558395491,43.62903986313552,1,0.7292682926829268,53.31041174104736,0.17101461076935717,0.0038340663603252433,6.815346189487304e-06,3.7335758923590327e-07,5.687115101733862e-13,2.1212228584086728e-08,1.7682927678154133e-13,145.1959594928933,140.33591841062247,0.9816152330925805,178,397,219,447,198.08494983277592,421.7926421404682,-6.1830780937107,4.151657539194697,-17.59109926548703,-0.9146676307383815,1.0,9,349,639,198.08494983277592,421.7926421404682,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
3,10,2332.0,3009.0,2397.0,2332.0,61.322366030812084,0.6048391449301631,54.49031673905373,1,0.775008308408109,61.465437442517235,0.16469727248243948,0.0013593713669512292,8.566248345193443e-05,1.4346708073915265e-06,-1.9638321244569238e-12,-3.821628111976895e-09,1.5782927365150744e-11,182.0243866176395,175.25145673688664,0.9728827701293283,245,172,296,231,270.84176672384217,201.2229845626072,-4.049994547425695,4.331144787354123,-18.200248985518492,0.9563369816265765,0.9069767441860465,10,349,639,270.84176672384217,201.2229845626072,0.0,-1.0,-1.0,11.0,0.7013496389460033,22.41095498561879,502.2509033674317,31.95404081094024
5,10,2230.0,2805.0,2267.0,2230.0,55.58368243587276,0.38738919168769576,53.28530927713015,1,0.7950089126559715,56.753854494650845,0.16018615983834172,0.00016886108248375544,4.797309955272986e-05,6.675313890307138e-08,-3.112627051013446e-14,-1.1066493220215874e-10,1.1532905095343118e-13,174.02438661763952,167.66698114513846,0.9836788707543008,261,288,316,339,289.07533632286993,312.6627802690583,-6.288719670463135,4.212286925293012,-16.711009512908653,-3.0823737354160494,1.0,10,349,639,289.07533632286993,312.6627802690583,0.0,-1.0,-1.0,11.0,0.3292432677723616,10.508125328520547,110.42069791989506,31.91599147833101
8,10,2083.0,2805.0,2141.0,2083.0,53.59935031480441,0.36479707899894454,51.499106513446854,1,0.742602495543672,56.293871780150276,0.16092970896997907,0.00013159064203808064,9.291174502917206e-05,9.428955670491428e-08,1.0439988946573222e-13,1.0776457129978535e-09,-2.588185106844166e-13,170.50966799187808,164.3348189415197,0.9729098552078468,198,261,249,316,221.45271243398943,288.5895343254921,-7.417504896630858,4.736895099881023,-18.948360736502096,-2.6946849629910012,1.0,10,349,639,221.45271243398943,288.5895343254921,0.0,-1.0,-1.0,11.0,0.4179874231114561,16.57999976937913,274.89639235261194,39.66626470710359
35,10,1222.0,1862.0,1267.0,1222.0,47.63413119870193,0.7138843536188844,39.44488209725527,1,0.6562835660580022,51.24451190127583,0.17295740267419082,0.003497857164232448,0.0002568500289771938,1.7644411837131457e-05,8.268200104531863e-10,6.086245595588167e-07,-8.528099034205518e-10,136.02438661763952,131.6407220843347,0.9644830307813733,216,138,265,176,242.75204582651392,157.76350245499182,-8.012320497693818,7.970917582234158,-30.892248462691004,0.4569233661699942,0.8888888888888888,10,349,639,242.75204582651392,157.76350245499182,1.0,-1.0,-1.0,2.0,1.0,3.7192905158594187,13.83312194136182,3.7192905158594187
37,10,900.0,1369.0,934.0,900.0,39.44320166383116,0.6354359030641383,33.851375012865375,1,0.6574141709276844,40.718546143004666,0.17245464883401918,0.0019030519932250634,0.0006939400084534566,1.7365698171771177e-05,-1.074977254212827e-09,-3.9098315069202255e-07,-1.5743376236438748e-09,115.88225099390857,112.54478008385117,0.9635974304068522,202,128,239,165,218.43333333333334,143.18777777777777,1.036133951802193,1.3828966866796002,-0.5759700048823605,4.290734922651949,0.28,10,349,639,218.43333333333334,143.18777777777777,1.0,-1.0,-1.0,2.0,1.0,4.018102956162136,16.145151366318895,4.018102956162136
39,10,1419.0,1935.0,1458.0,1419.0,49.186872811491035,0.6642494128357092,42.505610382385946,1,0.7333333333333333,50.0,0.16610352224150768,0.0022106338127244134,2.2595306517090767e-06,4.970697689588186e-08,-1.6860342374879438e-15,-7.514132023416703e-10,-1.657292835861873e-14,142.12489168102786,137.42436355316033,0.9732510288065843,174,401,217,446,194.4446793516561,422.87315010570825,-7.996731154864819,7.642508034833589,-32.93624945106435,-2.0050897431826535,1.0,10,349,639,194.4446793516561,422.87315010570825,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
40,10,1775.0,2550.0,1821.0,1775.0,56.59358022665291,0.7024833640422121,47.53945931439391,1,0.696078431372549,56.08029957123981,0.169898705767635,0.0030972493620030966,0.00010702594682879362,3.13456935528858e-06,3.278732933738208e-11,1.0808168519060615e-07,4.713025210754179e-11,159.92388155425118,154.29886408456468,0.9747391543108183,208,336,258,387,231.22704225352112,360.62591549295774,-4.994783244530846,4.6743828800901825,-18.33520273550292,-0.23765175266894967,1.0,10,349,639,231.22704225352112,360.62591549295774,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
41,10,1460.0,1920.0,1495.0,1460.0,50.91403120488003,0.6943021085714663,43.115307436145436,1,0.7604166666666666,52.478567053607705,0.16844496994989938,0.0028615293025030302,4.9589772817673804e-05,2.019949106505072e-06,1.9925649628995002e-11,1.0397497224934814e-07,3.4171235753862763e-12,143.88225099390857,139.0904446549697,0.9765886287625418,222,395,262,443,240.3,417.98561643835615,-5.762465238286404,3.644382977025091,-14.623654126473099,-2.763623477722451,1.0,10,349,639,240.3,417.98561643835615,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0
