label,area,area_bbox,area_convex,area_filled,axis_major_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,perimeter,perimeter_crofton,solidity
1,1054.0,1332.0,1080.0,1054.0,38.67823622520086,0.4378371374200498,36.63324282875953,1,0.7912912912912913,40.311288741492746,0.1604142279414626,0.000289198370682254,2.339052657763265e-05,1.0782469397453985e-07,1.5783472327096525e-13,1.699044005893119e-09,-6.640990302953305e-14,119.15432893255071,115.64690449134227,0.975925925925926
2,800.0,1056.0,827.0,800.0,33.849962198929006,0.4534209941188573,31.915382432114615,1,0.7575757575757576,34.66987164671943,0.16063047460937502,0.00033870320951236355,3.190219000284834e-05,1.5418883108162812e-07,-2.9629118665182844e-13,-2.5371288727409403e-09,-1.7075093847154364e-13,104.32590180780451,101.58867404238555,0.9673518742442564
3,870.0,1110.0,897.0,870.0,37.03568060005741,0.5881662470826378,33.282403818227905,1,0.7837837837837838,37.656340767525464,0.1629869400746845,0.0011619922787277856,1.190275332610456e-05,1.223652449948511e-07,1.9684768244853474e-14,3.3887761536727977e-10,1.4635847603934787e-13,109.74011537017762,106.72167036892688,0.9698996655518395
4,1218.0,1575.0,1246.0,1218.0,46.26610728805549,0.6855762574391213,39.38027127239512,1,0.7733333333333333,48.104053883222775,0.16805284870251846,0.002665264876469474,7.584193838610467e-05,1.4381879721781031e-06,-7.745513783297835e-12,-4.738528568032532e-08,-1.2869187847675425e-11,130.8111831820431,126.69829530782238,0.9775280898876404
5,1020.0,1360.0,1051.0,1020.0,40.330269788896565,0.6002930010795237,36.03754064347158,1,0.75,42.05948168962618,0.16341533422288557,0.0012898443913170916,2.0130193200069453e-05,4.035546151792697e-07,1.1233867499343254e-12,1.3818064213386718e-08,-2.4695575173901745e-13,118.81118318204308,115.32158192020015,0.9705042816365367
6,913.0,1221.0,933.0,913.0,40.31776248213657,0.6972668854223497,34.09498063268556,1,0.7477477477477478,41.182520563948,0.16845193506768075,0.002926849076442494,2.3011516557786068e-05,4.717426720117557e-07,-1.27987666523795e-12,-2.141736947312694e-08,8.818811396630744e-13,111.98275605729688,108.84782706299157,0.9785637727759914
7,962.0,1209.0,987.0,962.0,40.077575487112824,0.6458730083760346,34.997949111844065,1,0.7956989247311828,40.85339643163099,0.1651760416785637,0.0018949780998552056,3.751508547190841e-06,5.3755449764015005e-08,2.4138671654023875e-14,2.339860407058179e-09,2.5033190881194463e-16,114.91168824543142,111.62462889934054,0.9746707193515705
8,536.0,728.0,557.0,536.0,30.59970429172408,0.6760982895349037,26.123866405607867,1,0.7362637362637363,31.906112267087632,0.16845540939834686,0.002490799228254891,0.0001769180404853111,3.875419467921506e-06,3.168957213894738e-11,4.182778836107976e-08,-9.640117899080288e-11,87.01219330881975,85.17424910323648,0.9622980251346499
9,723.0,1085.0,747.0,723.0,40.63103992355216,0.827660705812143,30.340603007249587,1,0.6663594470046083,41.048751503547585,0.18766185389118123,0.009557065004961025,0.00010512909700756507,6.323382053962148e-06,-9.134610457992338e-13,-1.1615671005217382e-07,1.6303422522419356e-10,104.56854249492379,101.8187118385132,0.9678714859437751
10,615.0,810.0,636.0,615.0,32.30898298449562,0.6582094273196527,27.982893345973448,1,0.7592592592592593,32.7566787083184,0.16620881341869137,0.0021123182272186373,2.7368335975821724e-05,4.5135472039819675e-07,-5.04782400533428e-13,-7.68113088943179e-09,1.5039036402546992e-12,91.84062043356595,89.75188506250801,0.9669811320754716
11,742.0,960.0,763.0,742.0,33.73675146886761,0.556207493830899,30.736683981742253,1,0.7729166666666667,34.66987164671943,0.16208097294240448,0.0008796554844244705,5.640093567615119e-07,5.244572275226555e-09,-1.1490559216565497e-16,-9.19813748599699e-11,-2.610703980458236e-16,100.08326112068524,97.56639845038382,0.9724770642201835
12,1228.0,1610.0,1265.0,1228.0,45.65499772725543,0.6601641916616531,39.54160038408638,1,0.7627329192546584,46.52956049652737,0.16593802993719287,0.0021375902424198554,1.3440784012772559e-05,2.5180695326804663e-07,-6.123789350437504e-14,-2.0355006131661842e-09,4.591829174595473e-13,131.63961030678928,127.48369347121982,0.9707509881422924
13,585.0,729.0,606.0,585.0,30.348422453548352,0.5829994950458294,27.29185104880338,1,0.8024691358024691,32.202484376209235,0.16335546726955885,0.0011185760089003408,9.324232168077616e-06,3.0193394287158707e-07,4.711974060424029e-13,9.988302038682359e-09,-1.860846870380512e-13,89.35533905932738,87.39569057231566,0.9653465346534653
14,903.0,1188.0,924.0,903.0,39.87703762742821,0.6899167606901521,33.90774703361832,1,0.76010101010101,40.496913462633174,0.1677363721866028,0.002744497689022663,3.1781318910995864e-06,1.2209125176363945e-07,5.804581925019995e-14,4.500706632388429e-09,4.9139052969668184e-14,111.7401153701776,108.61778926686392,0.9772727272727273
15,752.0,961.0,772.0,752.0,34.07772387974245,0.558675632458393,30.943111311580196,1,0.7825182101977107,35.510561809129406,0.1629090829276449,0.0009074978177998257,7.386489870831599e-05,9.77800494879753e-07,4.469590958706158e-12,9.1907973612206e-09,-7.005480749715386e-12,101.25483399593904,98.67711918492341,0.9740932642487047
16,455.0,696.0,482.0,455.0,32.340017374356265,0.8093514483050829,24.069150231250354,1,0.6537356321839081,33.12099032335839,0.19322144827760088,0.00885618805210876,0.0011845961411601732,7.547596826264589e-05,5.0461300992240015e-09,-1.7363241671608184e-08,2.1996890963586583e-08,85.01219330881976,83.27813020529945,0.9439834024896265
