label,area,area_bbox,area_convex,area_filled,axis_major_length,eccentricity,equivalent_diameter_area,euler_number,extent,feret_diameter_max,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,perimeter,perimeter_crofton,solidity
1,1043.0,1332.0,1078.0,1043.0,37.97044610692017,0.38022722072858195,36.44158126589425,1,0.7830330330330331,40.311288741492746,0.16029908421661793,0.00015600806009670153,2.442309754141822e-05,5.4175374765005893e-08,6.209377168221173e-14,5.613171015818052e-10,-5.2643479827945374e-15,119.7401153701776,116.20226485861207,0.9675324675324676
2,797.0,1015.0,825.0,797.0,34.809410873979324,0.5399468304600987,31.85548488335917,1,0.7852216748768472,36.05551275463989,0.16233763015625918,0.0007674216894098322,5.650856012610982e-05,3.371701429019578e-07,1.0858373286699948e-12,7.525300197029885e-09,9.934650732092095e-13,104.66904755831213,101.9139966135277,0.9660606060606061
3,548.0,728.0,565.0,548.0,27.421662948161835,0.36915620476991456,26.414679072721462,1,0.7527472527472527,28.442925306655784,0.1598337771982299,0.000136588696720774,9.1070082424756e-06,2.0891152017445312e-08,-1.2330051217644546e-15,-9.138354790948641e-11,-9.028567153029981e-15,85.25483399593904,83.5081680014271,0.9699115044247788
4,832.0,1102.0,864.0,832.0,37.97331599198981,0.6710957347643229,32.54743156102575,1,0.7549909255898367,39.05124837953327,0.1678579432019115,0.002379936608982909,0.0001463397164218354,3.5844233498978137e-06,4.8740824200556914e-12,-7.885397469438946e-09,8.194892169738321e-11,109.49747468305833,106.49163257279922,0.9629629629629629
5,792.0,1024.0,810.0,792.0,35.256319872136416,0.5795794752883873,31.755404570407364,1,0.7734375,36.05551275463989,0.16323188055305637,0.001085699335452647,7.455981155919196e-05,6.623068601140064e-07,-4.319370929528032e-12,-2.0575991574933836e-08,1.7332735669924651e-12,102.91168824543142,100.2479155117183,0.9777777777777777
6,456.0,598.0,470.0,456.0,25.866894054450118,0.4931033263666544,24.095585330081406,1,0.7625418060200669,26.92582403567252,0.16111582747458056,0.0004972321659087711,2.970821439215379e-05,8.291068623778165e-08,-1.2317254447374037e-13,-1.8245382550552145e-09,4.195851789105896e-14,77.59797974644665,76.24901498082107,0.9702127659574468
7,1293.0,1681.0,1326.0,1293.0,40.75732562813763,0.11896779492289772,40.57460697705605,1,0.7691850089232599,42.190046219457976,0.1594551544120128,1.2915265831915345e-06,1.965949744725844e-05,1.6723900623588537e-09,-2.369747728470271e-16,4.771093795712962e-13,1.8920896275427505e-16,133.0538238691624,128.82445200188707,0.9751131221719457
8,1205.0,1554.0,1234.0,1205.0,42.33424403295147,0.5138013546165582,39.16955005365611,1,0.7754182754182755,43.41658669218482,0.16137206352467698,0.0006021908555472749,2.8843367117867703e-05,1.4930152333630383e-07,-3.031627528376403e-13,-3.5211777772747138e-09,-6.391516663597756e-14,128.22539674441617,124.24681604261554,0.9764991896272285
9,884.0,1156.0,908.0,884.0,38.589980602057516,0.6517098205012468,33.549124542167775,1,0.7647058823529411,39.66106403010388,0.1658567164937551,0.0019997274453203355,4.740527134776171e-05,6.499655435984077e-07,-1.0578281770954746e-12,-1.378458841489669e-08,3.4492900643134523e-12,110.32590180780451,107.27703073619666,0.973568281938326
10,489.0,660.0,511.0,489.0,30.453507505098095,0.7373910286205977,24.952237121658943,1,0.740909090909091,31.016124838541646,0.17261680345300795,0.00415415784769569,6.563586045845395e-05,2.028173682779356e-06,1.1797971203183491e-11,6.254708874790747e-08,-2.020889079633982e-11,84.18376618407355,82.492732041902,0.9569471624266145
